url_id,total_meters,price,floor,floors_count,rooms_count
315793044,65.9,24000000,6,29,2
315795006,61.0,76250000,25,61,2
315796610,78.2,17500000,4,12,3
315796614,96.8,28999000,22,26,3
315800313,38.2,7500000,5,12,1
315801382,80.0,60800000,5,5,3
315803227,73.0,17700000,8,17,3
315805577,34.7,9200000,2,9,1
315806655,85.8,49980000,9,12,3
315813343,49.5,20500000,2,17,2
315814638,38.79,11700000,12,12,1
315815519,50.0,66960000,5,6,2
315816891,32.0,8000000,1,5,1
315817042,32.9,15500000,6,9,1
315818345,52.0,17450000,14,14,2
315820706,35.1,9500000,3,14,1
315825212,31.0,31450000,2,5,1
315826782,44.0,14000000,1,5,2
315828194,42.2,14500000,13,16,2
315828357,51.1,14500000,1,16,2
315831222,38.0,9200000,1,17,1
315831405,29.0,13800000,14,17,1
315833183,37.9,10500000,3,22,1
315833848,38.0,15400000,2,14,2
315834927,65.0,20500000,7,16,3
315835130,36.0,6900000,2,3,1
315848537,37.7,11990000,7,19,1
315853455,48.4,27950000,2,12,2
315856976,76.3,22000000,4,10,3
315857722,65.0,13150000,3,4,2
315858897,73.4,29500000,3,34,3
315859136,72.0,68500000,7,41,2
315859468,41.0,8800000,6,6,1
315860318,50.3,30000000,15,24,2
315860496,59.5,16000000,2,10,2
315861177,52.1,17000000,3,14,2
315861564,62.4,14499990,5,12,3
315862859,54.6,18300000,2,9,2
315864027,62.8,25450000,11,19,2
315866196,38.5,21150000,2,25,1
315866758,37.1,11500000,7,9,2
315867231,28.0,3900000,3,3,-1
315868016,74.0,33950000,12,25,3
315869983,36.8,7990000,1,16,1
315871934,75.0,57000000,5,24,3
315871996,78.0,43500000,7,24,2
315875979,43.1,16342812,9,19,1
315876289,37.7,14881553,7,19,1
315876369,37.7,9000000,2,15,1
315876688,95.4,52000000,12,13,3
315878687,35.0,10500000,4,6,2
315878926,35.1,7500000,1,4,1
315878944,36.0,9200000,16,24,1
315879099,31.6,9249000,2,12,1
315879104,32.7,9150000,6,12,1
315879112,85.0,39990000,11,26,3
315879137,34.4,17000000,5,23,1
315881193,93.4,75000000,7,40,3
315882291,84.0,49600000,41,47,3
315882469,39.9,7700000,30,48,-1
315883065,47.2,11700000,5,14,2
315884567,43.5,8600000,12,12,1
315887999,91.8,43300000,13,19,2
315888913,51.5,34500000,10,12,2
315898143,52.6,31500000,26,27,2
315898629,48.5,15990000,11,22,1
315901927,55.0,29700000,6,22,2
315904012,56.0,14900000,1,5,2
315904892,61.8,23490000,2,8,2
315905779,60.0,15100000,4,20,2
315909257,36.0,8500000,1,17,1
315909392,70.3,17400000,2,17,3
315910063,50.0,17500000,16,24,3
315912291,44.2,12000000,5,9,2
315912938,37.0,17900000,1,5,1
315913643,29.8,9200000,7,9,1
315913668,41.5,32000000,4,8,3
315913915,53.7,15190000,9,12,2
315914864,53.9,15600000,5,5,2
315915011,47.1,26500000,17,30,2
315923695,37.0,11400000,6,9,1
315924715,65.1,17500000,15,16,3
315928096,76.0,59900000,8,14,2
315929583,39.6,7500000,4,5,1
315930959,52.0,24400000,4,14,2
315931107,39.5,9200000,2,14,1
315932490,35.7,17300000,11,16,1
315932534,35.5,21200000,5,14,1
315932666,43.0,28950000,8,8,1
315935938,69.8,40900000,18,21,3
315937438,81.0,23500000,5,25,3
315941787,40.0,16450000,8,19,1
315944376,81.57,31425872,18,19,3
315944383,59.7,21993051,3,19,2
315952149,40.2,11599000,11,25,1
315952255,47.0,31600000,15,29,1
315954563,38.0,10400000,16,17,1
315956588,93.0,53900000,25,32,3
315956658,65.0,21000000,5,25,3
315957058,31.8,9500000,15,16,1
315959272,32.1,12500000,3,9,1
315959331,78.6,20900000,1,6,3
315959824,55.0,18900000,2,8,2
315960300,76.2,21250000,6,17,3
315960334,90.0,75500000,10,11,2
315961301,40.0,14500000,2,14,2
315961520,51.0,14500000,6,14,2
315963245,80.0,25700000,5,18,2
315964734,45.0,34999999,3,7,2
315965458,84.0,59000000,12,19,2
315965770,37.6,13300000,5,16,1
315970933,40.3,12950000,2,13,1
315971844,40.8,11600000,11,17,1
315972501,42.3,7990000,9,17,1
315973252,35.5,9200000,5,12,1
315973415,93.4,59000000,8,12,2
315973487,34.0,13400000,5,9,1
315973530,57.0,29700000,5,33,2
315973771,45.3,15300000,1,12,2
315975703,67.9,18000000,6,14,3
315975972,82.3,65000000,1,10,2
315976957,60.1,15600000,9,17,2
315976979,65.0,13700000,2,3,2
315977664,32.5,11000000,2,9,1
315977692,79.2,59000000,4,29,3
315978468,75.2,13800000,7,17,3
315980286,45.0,15800000,3,9,2
315980769,33.1,5150000,1,4,1
315983341,75.7,42000000,3,13,3
315986478,82.0,65000000,3,24,3
315986947,39.7,11299999,10,12,1
315987248,37.0,7950000,1,14,1
315987470,53.2,16500000,12,16,2
315987738,38.4,9980000,4,12,2
315988477,31.1,13700000,17,20,1
315996835,78.0,75000000,5,20,3
315998778,60.6,15000000,17,23,2
315999134,59.0,12300000,5,9,3
316004436,45.0,18450000,5,5,2
316005031,67.1,29750000,7,14,3
316005170,34.0,8200000,1,5,2
316005173,37.0,14200000,2,22,1
316007426,38.0,10600000,1,9,2
316007929,44.6,17200000,6,20,2
316008859,50.5,39000000,3,5,1
316011735,56.8,18500000,1,5,2
316015307,79.0,69000000,10,12,2
316018244,98.5,42900000,16,26,3
316018426,35.9,11900000,6,12,1
316018626,33.5,9100000,5,17,1
316020337,60.0,36000000,2,16,2
316020610,63.1,20300000,4,23,3
316021295,63.0,35000000,6,8,2
316021560,76.4,21999000,12,17,3
316023588,33.0,8900000,12,12,1
316026126,34.5,12899000,8,9,2
316027636,32.0,7900000,1,5,1
316027889,32.1,8800000,3,9,1
316029292,63.0,33000000,8,9,2
316030125,96.9,48800000,19,22,3
316033237,52.5,39500000,6,15,2
316033892,35.0,18000000,2,5,2
316035733,37.0,17500000,8,14,1
316037078,27.0,22440000,22,22,1
316041902,82.0,37000000,18,19,3
316042120,32.5,13290000,8,9,1
316054182,41.6,23000000,3,6,2
316054922,50.0,25600000,6,10,2
316056528,71.0,54900000,37,41,3
316059080,51.8,23000000,16,17,2
316061830,90.0,40000000,22,24,3
316064238,71.7,20900000,2,7,3
316064919,68.0,43000000,5,7,3
316068294,34.0,14000000,7,16,1
316070870,99.0,69900000,7,10,3
316070882,85.0,56500000,6,28,2
316071062,42.3,28000000,4,14,1
316072059,58.0,16000000,13,20,2
316073366,45.0,16300000,3,14,1
316073797,42.0,23700000,22,49,2
316079194,93.4,53300000,29,32,3
316079427,39.6,12250000,12,12,1
316080337,35.0,8900000,5,8,1
316080993,36.0,8100000,3,13,1
316081119,75.4,27500000,7,12,3
316082210,34.1,9100000,5,17,1
316082837,86.8,18999000,3,7,3
316086410,43.0,17991000,1,9,2
316088392,64.2,19650000,9,9,3
316089589,61.0,19997000,10,22,2
316090194,38.0,10800000,1,9,2
316090434,49.0,13800000,11,12,2
316094909,60.0,21950000,7,25,2
316103714,64.0,16700000,4,14,3
316106135,36.2,23800000,6,20,1
316109089,38.9,9000000,4,8,1
316110703,60.9,18500000,12,14,2
316113346,42.0,8000000,9,17,1
316114217,36.0,9000000,9,12,1
316115054,69.2,25300000,20,24,2
316115095,54.7,23000000,16,21,2
316115643,46.5,35900000,18,35,2
316115971,37.7,14000000,1,14,2
316117452,98.0,95000000,35,41,3
316119922,63.8,27499000,21,47,2
316120551,91.5,60000000,4,8,3
316123376,57.0,31900000,10,12,2
316125122,32.7,10200000,3,9,1
316126345,70.3,19400000,4,8,3
316126408,39.0,11350000,10,12,1
316126633,45.0,14200000,5,12,2
316129011,80.4,41000000,9,9,2
316133289,45.0,9400000,9,9,2
316135912,42.3,8650000,7,12,1
316136082,79.5,41000000,12,22,2
316138851,97.0,35990000,6,16,3
316158239,67.5,45320000,9,22,2
316159920,52.0,13800000,5,9,3
316160055,70.0,41500000,20,44,3
316160887,37.8,11200000,2,22,1
316161560,75.0,51950000,17,19,2
316163973,48.5,11590000,4,9,2
316165142,41.3,20500000,16,25,1
316166616,43.7,20990000,22,46,2
316171173,36.0,17500000,13,27,1
316171447,80.0,49990000,39,41,3
316171861,31.6,8700000,4,12,1
316172077,91.0,44000000,16,16,3
316173636,76.0,38600000,12,51,3
316174395,45.0,15000000,5,5,2
316174787,76.0,44000000,5,41,3
316175033,59.5,16500000,1,9,3
316175247,63.7,37990000,23,34,3
316176650,32.4,10000000,8,12,1
316177228,19.7,8500000,10,22,1
316177834,48.0,14000000,8,45,2
316178032,34.2,7800000,1,16,1
316179906,56.0,35000000,14,41,2
316186265,36.5,8600000,14,14,1
316187462,63.0,18000000,17,24,2
316187703,37.0,19800000,6,16,1
316188638,31.0,12900000,8,9,1
316188905,54.0,20000000,3,16,3
316189192,45.0,16800000,8,25,2
316189547,40.0,13900000,2,12,1
316195475,92.0,55250000,11,16,3
316195899,37.4,15700000,3,21,1
316197592,68.0,22400000,5,12,3
316201068,19.0,7300000,10,10,1
316201070,72.0,36990000,13,17,2
316201119,82.0,32000000,6,7,3
316201196,90.3,69900000,7,24,3
316201199,77.0,43500000,3,37,3
316201211,78.9,38090000,16,26,3
316201215,79.4,68400000,19,21,2
316201242,35.1,34900000,21,21,1
316207341,43.5,27650000,9,43,1
316209402,70.0,23200000,14,16,3
316210989,66.8,19900000,8,15,2
316214294,84.6,37900000,4,8,3
316214507,40.0,16490000,8,9,2
316214537,49.2,11600000,6,16,2
316215206,44.0,28800000,17,34,2
316216037,54.0,21800000,8,8,2
316218217,32.8,7500000,1,9,1
316218707,60.4,17999000,17,17,2
316219087,42.6,14500000,9,16,1
316219121,58.2,14299999,16,16,2
316220786,38.6,14450000,7,14,2
316220863,35.5,12900000,2,16,1
316225790,35.7,9800000,5,17,1
316226849,51.5,14500000,8,12,2
316234372,43.0,17400000,6,17,1
316235665,52.2,16900000,14,17,3
316236023,56.0,22400000,8,9,2
316236224,55.3,22900000,15,22,2
316237106,77.0,15950000,1,17,3
316238111,38.0,22400000,8,9,2
316239080,58.1,6800000,1,5,1
316239099,80.0,52900000,10,14,2
316239113,84.0,55500000,41,41,3
316241598,36.8,15650000,2,22,1
316243408,36.0,8300000,6,15,1
316243521,35.5,8990000,3,9,1
316244683,29.7,10900000,8,12,1
316245266,47.0,13200000,3,12,2
316245416,62.0,36500000,20,23,2
316245866,52.2,13800000,3,3,1
316245940,31.0,10000000,3,5,1
316246668,66.5,27000000,6,9,2
316247456,30.4,9100000,2,9,1
316249159,44.0,18900000,2,5,2
316251120,91.0,20500000,5,20,3
316251242,84.0,28990000,7,17,3
316256052,59.3,34000000,6,12,2
316257336,95.7,34000000,5,22,3
316258419,53.0,12200000,1,9,3
316259476,51.0,25490000,6,12,2
316260969,57.4,15550000,4,9,3
316266533,44.7,7400000,1,3,1
316266657,78.7,38000000,18,33,3
316267113,71.0,19900000,7,17,3
316273401,81.0,31950000,26,37,3
316273407,36.4,13250000,3,10,1
316274011,32.6,8350000,6,12,1
316274866,55.0,87500000,3,4,2
316276548,34.0,8700000,15,22,1
316277825,55.0,28700000,11,41,1
316279719,69.6,21950000,6,8,3
316281559,63.7,9000000,5,5,3
316282341,42.0,24900000,3,14,2
316282347,33.0,8700000,5,9,1
316282357,31.5,8800000,3,9,1
316284837,50.0,26500000,3,14,2
316285431,35.3,5750000,3,4,1
316288067,57.4,15100000,8,17,2
316289468,60.3,17900000,8,11,2
316289536,33.0,9300000,8,9,1
316289540,50.0,22000000,2,33,1
316292950,48.9,17900000,8,24,1
316293233,32.7,9000000,7,9,1
316293331,78.0,19400000,16,16,3
316293438,68.0,32950000,10,19,2
316295970,51.5,10500000,11,12,2
316296370,37.8,20990000,8,30,2
316296379,39.5,12800000,9,24,1
316296947,45.7,23000000,4,23,2
316298865,87.6,30800000,2,24,3
316306684,51.8,18200000,3,14,2
316307080,46.7,10250000,17,17,1
316311454,49.9,12900000,2,14,2
316311683,43.2,14000000,1,5,2
316311723,59.7,15400000,2,9,3
316312777,92.0,63900000,7,13,3
316312922,34.0,8800000,6,9,1
316313257,32.6,8490000,1,9,1
316314281,81.0,34000000,20,38,2
316315915,62.0,29900000,18,18,2
316316573,48.9,13100000,9,9,3
316318288,34.5,11400000,6,16,1
316318299,31.4,9150000,9,17,1
316320692,37.0,11300000,8,12,1
316321310,35.0,5000000,4,4,1
316321471,61.4,30000000,3,5,3
316322439,51.8,15199999,11,22,2
316322809,45.2,12500000,3,9,2
316323596,54.4,16500000,5,7,2
316324230,57.7,75000000,2,8,1
316324755,32.0,14500000,14,25,1
316326466,48.0,15880000,11,12,1
316328629,63.7,26000000,3,15,3
316328937,82.5,47900000,16,21,2
316330536,70.2,20990000,7,12,3
316332296,30.9,10490000,6,9,1
316332723,55.4,19500000,2,8,2
316333450,54.7,21950000,2,5,2
316338063,44.7,7950000,2,3,1
316338134,58.0,15450000,9,16,2
316338470,56.0,20799999,13,23,2
316338561,66.9,91000000,30,61,2
316340261,38.0,8000000,7,11,1
316341957,67.7,16600000,16,25,2
316342954,39.5,14400000,9,17,1
316343295,44.0,12200000,1,24,2
316343969,40.1,9000000,17,17,1
316360090,76.0,22550000,4,22,3
316361853,51.2,15000000,8,17,2
316364671,33.3,9950000,1,9,1
316365858,41.0,12700000,12,25,1
316368709,39.0,9690000,2,5,1
316369063,69.8,22300000,9,13,3
316369718,42.0,5900000,4,7,1
316370137,30.0,8790000,5,5,1
316370172,76.0,16300000,3,13,3
316372806,41.0,8990000,5,12,1
316373505,50.5,21000000,1,5,2
316375730,68.9,50200000,10,14,3
316377959,33.7,9990000,1,12,1
316378986,70.5,26500000,12,24,2
316379235,54.0,17000000,4,16,2
316384652,51.4,30300300,13,16,2
316384913,37.0,8745000,10,17,1
316385318,56.0,29900000,4,4,3
316385728,50.3,15700000,3,16,2
316386174,41.5,30256862,16,20,1
316386439,89.6,39979520,2,16,3
316387411,58.0,27000000,2,8,2
316387733,43.0,11200000,9,9,2
316388866,90.4,50800000,14,20,3
316390027,70.4,40000000,5,12,3
316391489,70.0,21500000,22,23,3
316403703,54.2,27000000,9,10,2
316405493,60.0,38000000,2,5,2
316409224,72.2,20750000,6,14,3
316409911,42.9,6900000,3,3,1
316410116,57.0,34500000,6,8,2
316411858,46.0,25500000,2,23,1
316412210,38.0,10600000,5,14,1
316412228,60.0,51900000,10,24,2
316412538,38.1,12990000,16,17,1
316412702,80.0,42000000,9,9,3
316413303,41.0,16990000,14,14,2
316413429,96.4,96800000,3,6,3
316413600,39.0,14750000,9,9,2
316414475,64.1,24540000,24,33,3
316415284,44.1,15200000,5,9,2
316415816,38.6,17499000,42,47,1
316417852,57.7,17400000,2,15,3
316418908,35.0,9780000,9,9,1
316419375,97.0,95000000,2,4,3
316419923,58.0,11700000,6,9,3
316419944,86.0,46500000,10,10,3
316421911,33.0,8980000,3,5,1
316422147,52.0,26950000,7,43,2
316425215,70.0,35500000,2,20,3
316431832,34.8,14500000,2,12,1
316438747,51.2,20499999,2,16,2
316439553,38.0,9000000,1,3,1
316440004,87.8,60900000,11,21,3
316440107,82.0,30000000,12,23,3
316440445,43.2,11800000,1,9,2
316447569,30.4,14500000,1,5,1
316448516,28.5,9000000,9,22,1
316449343,60.2,19000000,9,16,2
316449363,65.7,49000000,8,36,3
316450336,40.0,10000000,5,12,1
316450361,58.0,21580000,18,25,2
316450408,69.0,16649000,5,9,3
316450420,63.0,18800000,11,12,3
316450494,58.0,15000000,9,9,3
316453422,47.6,11990000,3,9,2
316455056,43.0,8000000,13,14,1
316461995,38.9,10200000,5,14,1
316463919,34.02,5700000,1,3,1
316464380,61.1,32800000,13,29,2
316467337,55.9,28000000,15,17,1
316473026,33.1,9200000,7,9,1
316474495,36.0,9000000,7,9,1
316476922,51.7,12800000,4,17,2
316477724,30.2,7650000,1,9,1
316483254,72.0,79500000,6,6,2
316483664,53.0,24000000,13,17,2
316483819,52.0,18500000,13,18,2
316484442,50.2,16150000,7,16,2
316484959,54.0,29900000,2,16,2
316486640,37.5,18500000,9,29,1
316487540,37.1,21500000,8,10,2
316491080,33.0,8000000,1,9,1
316491591,68.0,35000000,37,49,3
316493229,69.5,21900000,3,14,2
316493773,38.0,9200000,10,17,1
316495565,40.8,13500000,7,9,2
316496371,64.8,65000000,6,9,2
316497338,44.0,13990000,13,17,1
316497423,78.5,21000000,14,23,2
316497637,42.4,9500000,4,9,2
316498844,34.3,11000000,4,19,1
316499151,30.0,9900000,7,9,1
316499489,35.0,25800000,8,9,1
316499706,30.2,6600000,3,4,1
316510401,37.6,10900000,16,17,1
316511017,80.3,22000000,4,10,3
316511200,59.4,24750000,7,8,2
316511497,57.0,35000000,16,20,2
316514982,80.0,13990000,7,9,2
316516162,59.0,15200000,7,9,3
316516799,39.0,18900000,5,25,2
316516985,45.8,14000000,14,14,2
316517006,42.0,18990000,17,21,1
316523719,62.2,29400000,3,8,2
316534663,35.0,8300000,9,9,1
316535443,56.0,16900000,2,22,2
316535505,58.0,26000000,5,9,2
316537237,46.0,17450000,8,25,2
316537632,35.1,9800000,2,9,1
316537766,37.7,14990000,10,24,1
316537948,38.4,11450000,9,12,1
316538763,53.6,13300000,12,16,2
316539388,66.0,52700000,19,41,3
316539885,32.0,14650000,1,9,1
316540268,40.0,8500000,1,6,1
316544235,67.2,28000000,5,9,2
316545413,74.1,37000000,4,12,2
316546059,60.1,16500000,16,17,2
316558447,30.7,6900000,4,5,1
316559309,33.1,8300000,1,9,1
316560118,32.7,8800000,6,9,1
316560575,37.3,11500000,9,9,2
316560642,35.2,8400000,1,5,1
316563108,26.0,9000000,7,9,1
316563307,54.1,16100000,5,16,2
316563564,39.4,9150000,2,14,1
316565546,40.0,11000000,2,12,1
316566240,39.0,15400000,21,25,1
316566544,33.0,9890000,3,9,1
316569424,52.0,12900000,16,16,2
316569620,31.9,14650000,9,14,1
316570179,70.5,22500000,9,12,3
316570308,66.0,82000000,3,12,2
316570351,82.1,45000000,10,12,3
316572140,91.0,42340000,10,49,3
316572259,53.0,81090000,5,7,2
316572517,60.6,55950000,7,9,3
316572791,38.0,8400000,1,16,1
316577142,52.0,26000000,3,6,2
316584477,88.0,45400000,9,32,3
316585052,40.0,13500000,5,22,1
316585431,74.2,44950000,22,41,3
316586688,32.8,8300000,9,9,1
316587805,61.2,15950000,11,35,2
316588176,78.0,23000000,3,7,2
316588921,60.0,16990000,6,17,2
316592376,95.7,34800000,12,38,3
316592686,30.3,16000000,16,24,1
316593885,60.0,30500000,9,30,2
316594777,32.5,9000000,9,9,1
316595269,80.4,39900000,13,13,3
316597998,55.7,16000000,8,17,2
316598238,66.0,29990000,9,28,2
316598429,55.2,28000000,2,9,2
316598724,60.4,19900000,10,14,2
316599449,78.3,16700000,15,25,3
316600707,30.1,8500000,1,12,1
316601396,76.0,24500000,5,15,3
316604052,39.6,11200000,8,17,1
316608229,59.0,18000000,15,17,2
316610836,42.0,18000000,3,15,1
316612249,66.2,16500000,4,12,3
316614495,67.5,33500000,6,10,2
316614908,48.0,44900000,11,41,2
316615602,46.2,18500000,7,17,2
316616069,43.4,18200000,2,5,2
316621046,43.1,11200000,4,5,2
316623553,44.7,31500000,22,32,2
316624770,31.7,8350000,1,9,1
316626019,38.9,11600000,4,12,2
316626361,85.0,90000000,53,68,2
316626829,36.5,10400000,4,8,2
316626936,40.0,13900000,22,22,2
316627670,44.2,12000000,1,5,2
316627715,75.3,45700000,10,21,2
316627739,39.2,8800000,1,14,1
316630804,60.0,12900000,1,3,2
316630991,34.0,10800000,3,16,1
316631135,36.2,7500000,9,9,1
316633750,71.6,18800000,1,16,3
316634002,72.8,67900000,33,41,2
316635435,29.5,9000000,3,12,1
316635646,60.8,15990000,7,9,3
316636190,39.4,8980000,1,14,1
316636853,37.0,6200000,3,5,1
316637881,32.6,8700000,3,9,1
316638729,38.3,10900000,4,17,1
316638914,11.6,5800000,4,4,1
316640503,31.9,9200000,1,5,1
316640575,38.4,13500000,8,12,2
316642368,78.3,22750000,3,5,3
316643514,32.5,7600000,8,9,1
316643576,38.4,6885000,16,17,1
316643623,30.9,7414000,15,16,1
316643869,37.3,19990000,2,30,1
316644185,49.1,21750000,13,18,1
316645975,67.7,19000000,3,9,3
316647027,34.2,9500000,12,17,1
316652592,45.8,10200000,5,16,1
316653262,59.1,15550000,5,9,3
316657377,32.0,8900000,5,9,1
316657412,27.4,7164000,21,21,1
316659049,31.8,7500000,1,9,1
316660607,41.3,15000000,3,5,2
316661265,78.0,34800000,9,22,3
316662621,76.0,30200000,8,11,3
316662979,23.7,9000000,2,5,1
316663650,73.0,21550000,7,17,3
316664951,91.0,60000000,36,85,2
316667773,32.5,8250000,9,14,1
316668029,38.7,10370000,2,12,2
316669896,32.9,8600000,2,9,1
316672198,54.0,15550000,14,17,2
316672928,70.0,35700000,13,21,1
316673015,95.1,49520000,3,26,3
316673145,80.9,7500000,12,17,-1
316673351,68.9,33368000,2,26,1
316673355,42.0,8800000,14,15,1
316675664,93.0,95000000,3,7,3
316676281,64.0,14500000,7,17,2
316677287,44.9,13900000,5,5,2
316677884,58.0,21999000,25,27,3
316679036,32.0,9800000,3,9,1
316679409,39.0,19400000,8,12,1
316680707,63.0,55000000,12,34,1
316683621,40.0,22000000,4,17,1
316684654,78.0,34700000,17,17,3
316686800,74.0,19000000,3,17,3
316687555,70.0,27500000,21,25,2
316688169,35.2,10450000,12,12,1
316688877,67.0,33500000,8,53,3
316690234,81.0,17500000,4,17,3
316690426,41.89,8000000,6,12,1
316691529,92.1,39900000,10,15,3
316691530,32.5,9100000,4,9,1
316693024,55.1,21000000,4,9,3
316694392,56.0,23500000,11,16,2
316694960,46.0,11500000,4,9,2
316695008,93.8,75000000,16,23,3
316695023,36.1,6200000,1,5,1
316695062,39.0,8990000,2,14,1
316695963,33.2,22000000,3,32,1
316703561,30.5,12300000,4,9,1
316706916,65.7,16750000,8,22,2
316708732,40.4,18500000,3,43,1
316710005,83.6,76076000,23,32,3
316714019,40.6,9990000,11,16,1
316714139,53.9,12500000,1,5,2
316714563,85.0,58200000,21,27,3
316715465,32.7,8000000,2,5,1
316715553,54.7,12600000,16,17,2
316715610,44.9,14400000,2,5,2
316716285,67.0,42600000,7,12,2
316717000,49.6,66960000,5,6,2
316718882,67.3,37000000,5,5,2
316719501,38.4,21000000,3,11,2
316721085,27.7,8600000,6,12,1
316721155,76.0,65000000,2,9,3
316721408,39.0,9000000,9,24,1
316721950,60.5,20800000,8,22,2
316723536,42.9,10700000,17,22,1
316724304,63.4,15450000,3,9,3
316724707,45.9,14300000,2,19,1
316726678,73.0,64900000,79,95,2
316730925,40.0,12990000,8,22,1
316731215,35.1,15000000,10,12,1
316731981,35.4,29800000,6,12,1
316732364,35.5,8300000,1,12,1
316733319,52.0,15990000,5,5,3
316733885,89.7,18900000,10,17,3
316734489,77.0,50000000,8,41,3
316734776,45.0,12499990,9,22,1
316734796,73.5,29900000,7,10,3
316735544,94.0,79000000,14,20,3
316736375,59.0,43500000,7,41,2
316737372,71.1,25200000,7,8,3
316737928,82.5,30000000,7,8,2
316738078,63.2,19300000,3,12,3
316738721,33.7,17500000,5,9,1
316738895,37.9,12500000,14,16,1
316739972,49.0,16920000,19,20,2
316740670,63.3,32500000,4,19,2
316740849,84.0,76000000,10,34,3
316741191,60.0,19300000,7,9,2
316741419,58.8,15000000,3,9,3
316742689,35.0,8900000,2,12,1
316744179,38.5,13800000,12,17,1
316744583,75.0,43500000,10,18,3
316745087,40.0,31000000,6,41,2
316748434,58.1,20500000,9,12,3
316749218,53.3,25500000,24,30,2
316750054,31.5,8300000,4,14,1
316762537,60.0,14500000,4,9,3
316764294,70.0,31000000,4,34,3
316764770,36.08,8250000,7,10,1
316765287,53.8,12300000,3,17,2
316767081,53.3,16200000,5,5,3
316767467,63.1,16500000,2,5,3
316767519,34.8,8100000,7,9,1
316767637,58.38,35950000,7,16,3
316769048,40.0,14000000,8,14,2
316769372,39.2,8500000,3,14,1
316770201,58.7,14990000,17,22,2
316770523,34.5,9000000,7,13,1
316770653,65.0,34990000,20,22,3
316771952,51.1,19500000,3,5,2
316773505,88.2,65000000,7,19,3
316775549,73.0,62500000,2,4,2
316777017,60.0,31490000,12,22,2
316777549,41.4,18400000,28,32,1
316778923,36.2,9550000,3,25,1
316778968,37.5,11500000,2,19,1
316780495,42.7,27700000,8,11,1
316781099,65.2,68000000,4,21,2
316781287,46.0,10999999,4,14,1
316783487,40.0,25100000,17,23,2
316786779,32.1,7100000,6,18,1
316787591,33.3,5300000,3,4,1
316788139,64.0,69000000,22,67,2
316788554,37.6,11400000,12,17,1
316791851,70.0,35000000,1,5,3
316792355,60.2,19490000,11,21,2
316794073,65.0,68000000,7,11,2
316794161,55.5,13700000,4,5,3
316794511,75.0,18500000,6,12,3
316794867,54.0,15299000,4,17,2
316795429,65.6,84900000,4,6,3
316795476,48.6,12650000,5,9,2
316795883,14.0,4900000,2,4,1
316797047,75.0,18300000,9,14,3
316797134,53.0,14990000,10,17,2
316797164,56.2,15500000,5,23,2
316797316,95.3,28000000,21,25,3
316797751,45.5,30000000,5,5,2
316798322,86.0,42200000,5,16,3
316803022,50.1,16500000,8,14,1
316803866,30.1,5900000,1,5,1
316812331,45.0,2650000,3,9,-1
316812941,85.5,34950000,3,8,3
316813304,79.0,61500000,5,13,2
316813342,33.3,8100000,2,9,1
316816099,37.7,7700000,11,12,1
316818119,51.0,23950000,13,18,3
316818423,39.0,9000000,3,12,1
316819736,36.6,8500000,9,12,1
316820540,60.0,49950000,4,11,2
316820710,60.0,22000000,6,14,2
316821127,93.0,81000000,1,6,3
316823593,47.0,18000000,19,25,1
316824526,39.0,8500000,7,14,1
316825029,33.0,6800000,4,9,1
316826562,38.8,11000000,3,14,1
316826848,78.3,34700000,17,17,3
316827414,54.0,12500000,12,17,2
316827473,92.0,43500000,2,12,3
316828423,52.0,24200000,3,14,2
316829471,64.1,18700000,2,9,3
316830268,32.0,12750000,5,9,1
316831450,36.4,8000000,3,14,1
316833809,40.1,6000000,1,4,1
316839109,76.0,23350000,16,22,3
316843098,34.4,8300000,1,12,1
316843116,34.1,17990000,2,15,1
316844911,67.0,33000000,7,17,2
316845703,44.4,14800000,2,9,2
316849095,75.0,44490000,3,21,3
316849964,30.2,6800000,4,17,1
316850193,34.0,14500000,3,19,1
316850329,30.0,6800000,17,17,1
316850708,59.35,24500000,9,14,2
316851162,44.3,13100000,1,9,2
316851987,37.0,9200000,10,18,1
316852955,46.0,13950000,3,5,2
316853432,62.0,31999990,46,47,2
316853437,37.8,11800000,9,17,1
316853608,83.1,29900000,12,12,3
316854672,62.7,23990000,2,24,2
316855148,78.6,35000000,7,7,3
316855676,15.1,8305000,2,2,1
316856463,62.0,16700000,9,12,3
316856670,39.5,21990000,47,52,1
316869646,63.8,25314894,4,5,2
316870491,28.5,8900000,11,16,1
316870546,51.1,55000000,17,32,2
316870873,36.8,8700000,7,17,1
316874365,31.0,9500000,3,5,1
316874956,30.0,16900000,15,23,1
316876375,39.8,8500000,22,24,1
316877121,42.7,7300000,2,3,1
316877872,75.5,22300000,11,15,3
316878724,51.0,20999000,10,22,1
316880461,74.8,43980000,8,12,3
316881217,50.0,30300000,6,7,2
316881336,45.0,12800000,3,9,2
316882549,56.0,20350000,10,25,2
316882562,52.3,10700000,1,12,2
316884858,43.6,16990000,10,15,1
316885073,37.0,15200000,15,24,1
316885292,73.9,17700000,14,16,3
316886186,32.7,8650000,5,9,1
316886906,55.0,14990000,3,16,2
316887924,51.0,10349000,2,9,3
316889181,38.0,9100000,2,3,1
316889389,37.4,8500000,12,16,1
316891456,72.9,29499999,3,14,2
316891459,52.5,17500000,6,15,2
316893846,57.5,18500000,3,4,2
316894215,35.3,8790000,5,12,1
316895841,70.3,27780000,8,12,2
316896330,45.0,24800000,8,25,1
